series_id,category,value,timestamp
M1097,MACRO,5100,2062-07
M1097,MACRO,3950,2062-08
M1097,MACRO,4950,2062-09
M1097,MACRO,5250,2062-10
M1097,MACRO,5050,2062-11
M1097,MACRO,4400,2062-12
M1097,MACRO,3200,2063-01
M1097,MACRO,3250,2063-02
M1097,MACRO,4750,2063-03
M1097,MACRO,5500,2063-04
M1097,MACRO,5900,2063-05
M1097,MACRO,5600,2063-06
M1097,MACRO,5800,2063-07
M1097,MACRO,4300,2063-08
M1097,MACRO,5550,2063-09
M1097,MACRO,5750,2063-10
M1097,MACRO,5600,2063-11
M1097,MACRO,4850,2063-12
M1097,MACRO,4750,2064-01
M1097,MACRO,5350,2064-02
M1097,MACRO,5500,2064-03
M1097,MACRO,6200,2064-04
M1097,MACRO,6050,2064-05
M1097,MACRO,6100,2064-06
M1097,MACRO,6050,2064-07
M1097,MACRO,4350,2064-08
M1097,MACRO,6250,2064-09
M1097,MACRO,6250,2064-10
M1097,MACRO,6150,2064-11
M1097,MACRO,5500,2064-12
M1097,MACRO,5200,2065-01
M1097,MACRO,5150,2065-02
M1097,MACRO,5850,2065-03
M1097,MACRO,6450,2065-04
M1097,MACRO,6650,2065-05
M1097,MACRO,6800,2065-06
M1097,MACRO,6350,2065-07
M1097,MACRO,4700,2065-08
M1097,MACRO,6600,2065-09
M1097,MACRO,6600,2065-10
M1097,MACRO,6300,2065-11
M1097,MACRO,6100,2065-12
M1097,MACRO,5050,2066-01
M1097,MACRO,5950,2066-02
M1097,MACRO,6550,2066-03
M1097,MACRO,6800,2066-04
M1097,MACRO,6950,2066-05
M1097,MACRO,6900,2066-06
M1097,MACRO,6600,2066-07
M1097,MACRO,4800,2066-08
M1097,MACRO,6900,2066-09
M1097,MACRO,6800,2066-10
M1097,MACRO,6550,2066-11
M1097,MACRO,6100,2066-12
M1097,MACRO,5650,2067-01
M1097,MACRO,6000,2067-02
M1097,MACRO,6750,2067-03
M1097,MACRO,7000,2067-04
M1097,MACRO,7200,2067-05
M1097,MACRO,7000,2067-06
M1097,MACRO,6650,2067-07
M1097,MACRO,5000,2067-08
M1097,MACRO,7000,2067-09
M1097,MACRO,7050,2067-10
M1097,MACRO,6950,2067-11
M1097,MACRO,6100,2067-12
M1097,MACRO,6050,2068-01
M1097,MACRO,6300,2068-02
M1097,MACRO,6700,2068-03
M1097,MACRO,7150,2068-04
M1097,MACRO,7000,2068-05
M1097,MACRO,6850,2068-06
M1097,MACRO,6600,2068-07
M1097,MACRO,5300,2068-08
M1097,MACRO,6900,2068-09
M1097,MACRO,7300,2068-10
M1097,MACRO,6750,2068-11
M1097,MACRO,6300,2068-12
M1097,MACRO,6400,1969-01
M1097,MACRO,5700,1969-02
M1097,MACRO,6950,1969-03
M1097,MACRO,7450,1969-04
M1097,MACRO,7550,1969-05
M1097,MACRO,7250,1969-06
M1097,MACRO,7200,1969-07
M1097,MACRO,5250,1969-08
M1097,MACRO,7450,1969-09
M1097,MACRO,7550,1969-10
M1097,MACRO,7250,1969-11
M1097,MACRO,5900,1969-12
M1097,MACRO,6350,1970-01
M1097,MACRO,6500,1970-02
M1097,MACRO,6800,1970-03
M1097,MACRO,7750,1970-04
M1097,MACRO,7650,1970-05
M1097,MACRO,7650,1970-06
M1097,MACRO,7350,1970-07
M1097,MACRO,5250,1970-08
M1097,MACRO,7750,1970-09
M1097,MACRO,7750,1970-10
M1097,MACRO,7300,1970-11
M1097,MACRO,6500,1970-12
M1097,MACRO,5850,1971-01
M1097,MACRO,6450,1971-02
M1097,MACRO,6700,1971-03
M1097,MACRO,7350,1971-04
M1097,MACRO,7450,1971-05
M1097,MACRO,7550,1971-06
M1097,MACRO,7150,1971-07
M1097,MACRO,5350,1971-08
M1097,MACRO,7550,1971-09
M1097,MACRO,7450,1971-10
M1097,MACRO,7100,1971-11
M1097,MACRO,7000,1971-12
M1098,MACRO,7785,2060-11
M1098,MACRO,7335,2060-12
M1098,MACRO,8265,2061-01
M1098,MACRO,7420,2061-02
M1098,MACRO,7535,2061-03
M1098,MACRO,7420,2061-04
M1098,MACRO,7535,2061-05
M1098,MACRO,7420,2061-06
M1098,MACRO,7115,2061-07
M1098,MACRO,5975,2061-08
M1098,MACRO,7230,2061-09
M1098,MACRO,7780,2061-10
M1098,MACRO,7120,2061-11
M1098,MACRO,6880,2061-12
M1098,MACRO,7235,2062-01
M1098,MACRO,6835,2062-02
M1098,MACRO,7665,2062-03
M1098,MACRO,7160,2062-04
M1098,MACRO,7435,2062-05
M1098,MACRO,7240,2062-06
M1098,MACRO,6910,2062-07
M1098,MACRO,6015,2062-08
M1098,MACRO,7435,2062-09
M1098,MACRO,7670,2062-10
M1098,MACRO,7305,2062-11
M1098,MACRO,7295,2062-12
M1098,MACRO,7355,2063-01
M1098,MACRO,7080,2063-02
M1098,MACRO,7125,2063-03
M1098,MACRO,7735,2063-04
M1098,MACRO,7945,2063-05
M1098,MACRO,7380,2063-06
M1098,MACRO,7235,2063-07
M1098,MACRO,5455,2063-08
M1098,MACRO,7545,2063-09
M1098,MACRO,8090,2063-10
M1098,MACRO,7230,2063-11
M1098,MACRO,7605,2063-12
M1098,MACRO,8145,2064-01
M1098,MACRO,7795,2064-02
M1098,MACRO,8265,2064-03
M1098,MACRO,8645,2064-04
M1098,MACRO,8245,2064-05
M1098,MACRO,8650,2064-06
M1098,MACRO,7810,2064-07
M1098,MACRO,5920,2064-08
M1098,MACRO,8620,2064-09
M1098,MACRO,9230,2064-10
M1098,MACRO,8895,2064-11
M1098,MACRO,8680,2064-12
M1098,MACRO,8480,2065-01
M1098,MACRO,8020,2065-02
M1098,MACRO,8890,2065-03
M1098,MACRO,8350,2065-04
M1098,MACRO,8415,2065-05
M1098,MACRO,8545,2065-06
M1098,MACRO,7335,2065-07
M1098,MACRO,6160,2065-08
M1098,MACRO,8620,2065-09
M1098,MACRO,8735,2065-10
M1098,MACRO,8035,2065-11
M1098,MACRO,8435,2065-12
M1098,MACRO,8200,2066-01
M1098,MACRO,8185,2066-02
M1098,MACRO,9055,2066-03
M1098,MACRO,8350,2066-04
M1098,MACRO,8170,2066-05
M1098,MACRO,8770,2066-06
M1098,MACRO,7040,2066-07
M1098,MACRO,5485,2066-08
M1098,MACRO,8685,2066-09
M1098,MACRO,8860,2066-10
M1098,MACRO,8140,2066-11
M1098,MACRO,8530,2066-12
M1098,MACRO,8735,2067-01
M1098,MACRO,7950,2067-02
M1098,MACRO,9150,2067-03
M1098,MACRO,6305,2067-04
M1098,MACRO,8315,2067-05
M1098,MACRO,9130,2067-06
M1098,MACRO,7325,2067-07
M1098,MACRO,6030,2067-08
M1098,MACRO,8645,2067-09
M1098,MACRO,9065,2067-10
M1098,MACRO,8790,2067-11
M1098,MACRO,8835,2067-12
M1098,MACRO,9250,2068-01
M1098,MACRO,8965,2068-02
M1098,MACRO,9645,2068-03
M1098,MACRO,9035,2068-04
M1098,MACRO,5780,2068-05
M1098,MACRO,6105,2068-06
M1098,MACRO,8455,2068-07
M1098,MACRO,6365,2068-08
M1098,MACRO,8835,2068-09
M1098,MACRO,10345,2068-10
M1098,MACRO,9650,2068-11
M1098,MACRO,9540,2068-12
M1098,MACRO,10120,1969-01
M1098,MACRO,9175,1969-02
M1098,MACRO,9855,1969-03
M1098,MACRO,9505,1969-04
M1098,MACRO,9825,1969-05
M1098,MACRO,9925,1969-06
M1098,MACRO,7730,1969-07
M1098,MACRO,6555,1969-08
M1098,MACRO,9935,1969-09
M1098,MACRO,10035,1969-10
M1098,MACRO,9695,1969-11
M1098,MACRO,10205,1969-12
M1098,MACRO,10980,1970-01
M1098,MACRO,9975,1970-02
M1098,MACRO,10500,1970-03
M1098,MACRO,10635,1970-04
M1098,MACRO,10430,1970-05
M1098,MACRO,10035,1970-06
M1098,MACRO,8920,1970-07
M1098,MACRO,6930,1970-08
M1098,MACRO,10355,1970-09
M1098,MACRO,10630,1970-10
M1098,MACRO,9730,1970-11
M1098,MACRO,9690,1970-12
M1098,MACRO,10635,1971-01
M1098,MACRO,9785,1971-02
M1098,MACRO,10530,1971-03
M1098,MACRO,9895,1971-04
M1098,MACRO,9005,1971-05
M1098,MACRO,8920,1971-06
M1098,MACRO,7765,1971-07
M1098,MACRO,7170,1971-08
M1098,MACRO,10020,1971-09
M1098,MACRO,10545,1971-10
M1098,MACRO,9995,1971-11
M1098,MACRO,10025,1971-12
M1099,MACRO,4130,2060-01
M1099,MACRO,4225,2060-02
M1099,MACRO,4230,2060-03
M1099,MACRO,4080,2060-04
M1099,MACRO,4210,2060-05
M1099,MACRO,4305,2060-06
M1099,MACRO,4015,2060-07
M1099,MACRO,4070,2060-08
M1099,MACRO,4260,2060-09
M1099,MACRO,4290,2060-10
M1099,MACRO,4270,2060-11
M1099,MACRO,3985,2060-12
M1099,MACRO,4015,2061-01
M1099,MACRO,4170,2061-02
M1099,MACRO,4105,2061-03
M1099,MACRO,4230,2061-04
M1099,MACRO,4335,2061-05
M1099,MACRO,4520,2061-06
M1099,MACRO,4255,2061-07
M1099,MACRO,4345,2061-08
M1099,MACRO,4565,2061-09
M1099,MACRO,4595,2061-10
M1099,MACRO,4605,2061-11
M1099,MACRO,4335,2061-12
M1099,MACRO,4360,2062-01
M1099,MACRO,4555,2062-02
M1099,MACRO,4595,2062-03
M1099,MACRO,4555,2062-04
M1099,MACRO,4770,2062-05
M1099,MACRO,4920,2062-06
M1099,MACRO,4640,2062-07
M1099,MACRO,4715,2062-08
M1099,MACRO,4925,2062-09
M1099,MACRO,4875,2062-10
M1099,MACRO,4890,2062-11
M1099,MACRO,4585,2062-12
M1099,MACRO,4635,2063-01
M1099,MACRO,4835,2063-02
M1099,MACRO,4880,2063-03
M1099,MACRO,4840,2063-04
M1099,MACRO,5055,2063-05
M1099,MACRO,5215,2063-06
M1099,MACRO,4725,2063-07
M1099,MACRO,4930,2063-08
M1099,MACRO,5235,2063-09
M1099,MACRO,5225,2063-10
M1099,MACRO,5345,2063-11
M1099,MACRO,5080,2063-12
M1099,MACRO,5150,2064-01
M1099,MACRO,5215,2064-02
M1099,MACRO,5325,2064-03
M1099,MACRO,5450,2064-04
M1099,MACRO,5560,2064-05
M1099,MACRO,5705,2064-06
M1099,MACRO,5165,2064-07
M1099,MACRO,5455,2064-08
M1099,MACRO,5685,2064-09
M1099,MACRO,5680,2064-10
M1099,MACRO,5810,2064-11
M1099,MACRO,5485,2064-12
M1099,MACRO,5580,2065-01
M1099,MACRO,5740,2065-02
M1099,MACRO,5880,2065-03
M1099,MACRO,5805,2065-04
M1099,MACRO,5955,2065-05
M1099,MACRO,6090,2065-06
M1099,MACRO,5675,2065-07
M1099,MACRO,5850,2065-08
M1099,MACRO,6095,2065-09
M1099,MACRO,6245,2065-10
M1099,MACRO,6340,2065-11
M1099,MACRO,6100,2065-12
M1099,MACRO,6085,2066-01
M1099,MACRO,6330,2066-02
M1099,MACRO,6340,2066-03
M1099,MACRO,6325,2066-04
M1099,MACRO,6400,2066-05
M1099,MACRO,6530,2066-06
M1099,MACRO,5930,2066-07
M1099,MACRO,6155,2066-08
M1099,MACRO,6445,2066-09
M1099,MACRO,6565,2066-10
M1099,MACRO,6615,2066-11
M1099,MACRO,6305,2066-12
M1099,MACRO,6300,2067-01
M1099,MACRO,6470,2067-02
M1099,MACRO,6430,2067-03
M1099,MACRO,6595,2067-04
M1099,MACRO,6580,2067-05
M1099,MACRO,6725,2067-06
M1099,MACRO,6095,2067-07
M1099,MACRO,6400,2067-08
M1099,MACRO,6695,2067-09
M1099,MACRO,6700,2067-10
M1099,MACRO,6880,2067-11
M1099,MACRO,6665,2067-12
M1099,MACRO,6580,2068-01
M1099,MACRO,6740,2068-02
M1099,MACRO,6780,2068-03
M1099,MACRO,6905,2068-04
M1099,MACRO,7085,2068-05
M1099,MACRO,7255,2068-06
M1099,MACRO,6515,2068-07
M1099,MACRO,6715,2068-08
M1099,MACRO,7230,2068-09
M1099,MACRO,7370,2068-10
M1099,MACRO,7540,2068-11
M1099,MACRO,7190,2068-12
M1099,MACRO,7155,1969-01
M1099,MACRO,7440,1969-02
M1099,MACRO,7550,1969-03
M1099,MACRO,7430,1969-04
M1099,MACRO,7505,1969-05
M1099,MACRO,7625,1969-06
M1099,MACRO,6845,1969-07
M1099,MACRO,7060,1969-08
M1099,MACRO,7530,1969-09
M1099,MACRO,7580,1969-10
M1099,MACRO,7795,1969-11
M1099,MACRO,7525,1969-12
M1099,MACRO,7495,1970-01
M1099,MACRO,7840,1970-02
M1099,MACRO,7670,1970-03
M1099,MACRO,7715,1970-04
M1099,MACRO,7725,1970-05
M1099,MACRO,7840,1970-06
M1099,MACRO,7045,1970-07
M1099,MACRO,7330,1970-08
M1099,MACRO,7660,1970-09
M1099,MACRO,7710,1970-10
M1099,MACRO,7870,1970-11
M1099,MACRO,7530,1970-12
M1099,MACRO,7550,1971-01
M1099,MACRO,7880,1971-02
M1099,MACRO,7925,1971-03
M1099,MACRO,7815,1971-04
M1099,MACRO,7930,1971-05
M1099,MACRO,8150,1971-06
M1099,MACRO,7270,1971-07
M1099,MACRO,7820,1971-08
M1099,MACRO,8305,1971-09
M1099,MACRO,8355,1971-10
M1099,MACRO,8420,1971-11
M1099,MACRO,8010,1971-12
M1100,MACRO,2100,2057-01
M1100,MACRO,2300,2057-02
M1100,MACRO,2500,2057-03
M1100,MACRO,2400,2057-04
M1100,MACRO,2500,2057-05
M1100,MACRO,2450,2057-06
M1100,MACRO,2450,2057-07
M1100,MACRO,2350,2057-08
M1100,MACRO,2350,2057-09
M1100,MACRO,2350,2057-10
M1100,MACRO,2300,2057-11
M1100,MACRO,2350,2057-12
M1100,MACRO,2200,2058-01
M1100,MACRO,2400,2058-02
M1100,MACRO,2550,2058-03
M1100,MACRO,2300,2058-04
M1100,MACRO,2300,2058-05
M1100,MACRO,2250,2058-06
M1100,MACRO,2300,2058-07
M1100,MACRO,2250,2058-08
M1100,MACRO,2300,2058-09
M1100,MACRO,2400,2058-10
M1100,MACRO,2350,2058-11
M1100,MACRO,2500,2058-12
M1100,MACRO,2350,2059-01
M1100,MACRO,2600,2059-02
M1100,MACRO,2800,2059-03
M1100,MACRO,2650,2059-04
M1100,MACRO,2750,2059-05
M1100,MACRO,2800,2059-06
M1100,MACRO,2800,2059-07
M1100,MACRO,2750,2059-08
M1100,MACRO,2900,2059-09
M1100,MACRO,3000,2059-10
M1100,MACRO,3000,2059-11
M1100,MACRO,3250,2059-12
M1100,MACRO,3000,2060-01
M1100,MACRO,3350,2060-02
M1100,MACRO,3600,2060-03
M1100,MACRO,3400,2060-04
M1100,MACRO,3400,2060-05
M1100,MACRO,3450,2060-06
M1100,MACRO,3450,2060-07
M1100,MACRO,3450,2060-08
M1100,MACRO,3550,2060-09
M1100,MACRO,3650,2060-10
M1100,MACRO,3700,2060-11
M1100,MACRO,3850,2060-12
M1100,MACRO,3650,2061-01
M1100,MACRO,3900,2061-02
M1100,MACRO,4300,2061-03
M1100,MACRO,3950,2061-04
M1100,MACRO,4100,2061-05
M1100,MACRO,4150,2061-06
M1100,MACRO,4200,2061-07
M1100,MACRO,4150,2061-08
M1100,MACRO,4200,2061-09
M1100,MACRO,4350,2061-10
M1100,MACRO,4350,2061-11
M1100,MACRO,4550,2061-12
M1100,MACRO,4300,2062-01
M1100,MACRO,4500,2062-02
M1100,MACRO,4950,2062-03
M1100,MACRO,4500,2062-04
M1100,MACRO,4550,2062-05
M1100,MACRO,4500,2062-06
M1100,MACRO,4400,2062-07
M1100,MACRO,4350,2062-08
M1100,MACRO,4450,2062-09
M1100,MACRO,4450,2062-10
M1100,MACRO,4450,2062-11
M1100,MACRO,4600,2062-12
M1100,MACRO,4300,2063-01
M1100,MACRO,4650,2063-02
M1100,MACRO,5050,2063-03
M1100,MACRO,4850,2063-04
M1100,MACRO,4850,2063-05
M1100,MACRO,4900,2063-06
M1100,MACRO,5050,2063-07
M1100,MACRO,4950,2063-08
M1100,MACRO,5150,2063-09
M1100,MACRO,5350,2063-10
M1100,MACRO,5350,2063-11
M1100,MACRO,5600,2063-12
M1100,MACRO,5200,2064-01
M1100,MACRO,5650,2064-02
M1100,MACRO,6000,2064-03
M1100,MACRO,5600,2064-04
M1100,MACRO,5650,2064-05
M1100,MACRO,5850,2064-06
M1100,MACRO,5800,2064-07
M1100,MACRO,5600,2064-08
M1100,MACRO,6000,2064-09
M1100,MACRO,6000,2064-10
M1100,MACRO,5900,2064-11
M1100,MACRO,6250,2064-12
M1100,MACRO,5700,2065-01
M1100,MACRO,5950,2065-02
M1100,MACRO,6500,2065-03
M1100,MACRO,5900,2065-04
M1100,MACRO,5800,2065-05
M1100,MACRO,6000,2065-06
M1100,MACRO,6000,2065-07
M1100,MACRO,5750,2065-08
M1100,MACRO,6050,2065-09
M1100,MACRO,6050,2065-10
M1100,MACRO,6100,2065-11
M1100,MACRO,6350,2065-12
M1100,MACRO,5900,2066-01
M1100,MACRO,6250,2066-02
M1100,MACRO,6900,2066-03
M1100,MACRO,6500,2066-04
M1100,MACRO,6500,2066-05
M1100,MACRO,6750,2066-06
M1100,MACRO,6850,2066-07
M1100,MACRO,6700,2066-08
M1100,MACRO,7050,2066-09
M1100,MACRO,7150,2066-10
M1100,MACRO,7300,2066-11
M1100,MACRO,7700,2066-12
M1101,MACRO,1800,2057-01
M1101,MACRO,2000,2057-02
M1101,MACRO,2200,2057-03
M1101,MACRO,2250,2057-04
M1101,MACRO,2400,2057-05
M1101,MACRO,2350,2057-06
M1101,MACRO,2350,2057-07
M1101,MACRO,2250,2057-08
M1101,MACRO,2250,2057-09
M1101,MACRO,2200,2057-10
M1101,MACRO,2150,2057-11
M1101,MACRO,2150,2057-12
M1101,MACRO,1900,2058-01
M1101,MACRO,2050,2058-02
M1101,MACRO,2100,2058-03
M1101,MACRO,2100,2058-04
M1101,MACRO,1900,2058-05
M1101,MACRO,1950,2058-06
M1101,MACRO,1900,2058-07
M1101,MACRO,1950,2058-08
M1101,MACRO,2000,2058-09
M1101,MACRO,2050,2058-10
M1101,MACRO,1900,2058-11
M1101,MACRO,2050,2058-12
M1101,MACRO,1750,2059-01
M1101,MACRO,1950,2059-02
M1101,MACRO,2250,2059-03
M1101,MACRO,2150,2059-04
M1101,MACRO,2250,2059-05
M1101,MACRO,2500,2059-06
M1101,MACRO,2250,2059-07
M1101,MACRO,2300,2059-08
M1101,MACRO,2550,2059-09
M1101,MACRO,2550,2059-10
M1101,MACRO,2600,2059-11
M1101,MACRO,2900,2059-12
M1101,MACRO,2400,2060-01
M1101,MACRO,2750,2060-02
M1101,MACRO,3300,2060-03
M1101,MACRO,3200,2060-04
M1101,MACRO,3150,2060-05
M1101,MACRO,3200,2060-06
M1101,MACRO,3200,2060-07
M1101,MACRO,3250,2060-08
M1101,MACRO,3600,2060-09
M1101,MACRO,3550,2060-10
M1101,MACRO,3600,2060-11
M1101,MACRO,3600,2060-12
M1101,MACRO,3300,2061-01
M1101,MACRO,3650,2061-02
M1101,MACRO,4200,2061-03
M1101,MACRO,3900,2061-04
M1101,MACRO,3950,2061-05
M1101,MACRO,4200,2061-06
M1101,MACRO,4300,2061-07
M1101,MACRO,4350,2061-08
M1101,MACRO,4650,2061-09
M1101,MACRO,4650,2061-10
M1101,MACRO,4450,2061-11
M1101,MACRO,4750,2061-12
M1101,MACRO,4300,2062-01
M1101,MACRO,4600,2062-02
M1101,MACRO,5350,2062-03
M1101,MACRO,4750,2062-04
M1101,MACRO,4900,2062-05
M1101,MACRO,4700,2062-06
M1101,MACRO,4500,2062-07
M1101,MACRO,4700,2062-08
M1101,MACRO,4700,2062-09
M1101,MACRO,4350,2062-10
M1101,MACRO,4400,2062-11
M1101,MACRO,4450,2062-12
M1101,MACRO,4050,2063-01
M1101,MACRO,4700,2063-02
M1101,MACRO,5050,2063-03
M1101,MACRO,4750,2063-04
M1101,MACRO,4800,2063-05
M1101,MACRO,4900,2063-06
M1101,MACRO,5000,2063-07
M1101,MACRO,5050,2063-08
M1101,MACRO,5400,2063-09
M1101,MACRO,5400,2063-10
M1101,MACRO,5350,2063-11
M1101,MACRO,5600,2063-12
M1101,MACRO,5200,2064-01
M1101,MACRO,6000,2064-02
M1101,MACRO,6650,2064-03
M1101,MACRO,6050,2064-04
M1101,MACRO,6050,2064-05
M1101,MACRO,6400,2064-06
M1101,MACRO,6400,2064-07
M1101,MACRO,6100,2064-08
M1101,MACRO,7050,2064-09
M1101,MACRO,6450,2064-10
M1101,MACRO,6250,2064-11
M1101,MACRO,6600,2064-12
M1101,MACRO,6000,2065-01
M1101,MACRO,6600,2065-02
M1101,MACRO,7400,2065-03
M1101,MACRO,6650,2065-04
M1101,MACRO,6250,2065-05
M1101,MACRO,6650,2065-06
M1101,MACRO,6550,2065-07
M1101,MACRO,6350,2065-08
M1101,MACRO,7000,2065-09
M1101,MACRO,6550,2065-10
M1101,MACRO,6500,2065-11
M1101,MACRO,6550,2065-12
M1101,MACRO,5950,2066-01
M1101,MACRO,6600,2066-02
M1101,MACRO,7650,2066-03
M1101,MACRO,7050,2066-04
M1101,MACRO,7100,2066-05
M1101,MACRO,7450,2066-06
M1101,MACRO,7450,2066-07
M1101,MACRO,7200,2066-08
M1101,MACRO,7950,2066-09
M1101,MACRO,7800,2066-10
M1101,MACRO,7800,2066-11
M1101,MACRO,8200,2066-12
M1102,MACRO,3500,2057-01
M1102,MACRO,3400,2057-02
M1102,MACRO,3600,2057-03
M1102,MACRO,3650,2057-04
M1102,MACRO,3950,2057-05
M1102,MACRO,3850,2057-06
M1102,MACRO,3450,2057-07
M1102,MACRO,3650,2057-08
M1102,MACRO,3900,2057-09
M1102,MACRO,3900,2057-10
M1102,MACRO,4100,2057-11
M1102,MACRO,3900,2057-12
M1102,MACRO,3700,2058-01
M1102,MACRO,3600,2058-02
M1102,MACRO,3750,2058-03
M1102,MACRO,3800,2058-04
M1102,MACRO,4050,2058-05
M1102,MACRO,3950,2058-06
M1102,MACRO,3600,2058-07
M1102,MACRO,3650,2058-08
M1102,MACRO,3800,2058-09
M1102,MACRO,4050,2058-10
M1102,MACRO,4100,2058-11
M1102,MACRO,4000,2058-12
M1102,MACRO,3700,2059-01
M1102,MACRO,3650,2059-02
M1102,MACRO,3750,2059-03
M1102,MACRO,4050,2059-04
M1102,MACRO,4300,2059-05
M1102,MACRO,4150,2059-06
M1102,MACRO,3750,2059-07
M1102,MACRO,3900,2059-08
M1102,MACRO,4100,2059-09
M1102,MACRO,4300,2059-10
M1102,MACRO,4500,2059-11
M1102,MACRO,4400,2059-12
M1102,MACRO,4050,2060-01
M1102,MACRO,4050,2060-02
M1102,MACRO,4300,2060-03
M1102,MACRO,4450,2060-04
M1102,MACRO,4650,2060-05
M1102,MACRO,4600,2060-06
M1102,MACRO,4150,2060-07
M1102,MACRO,4350,2060-08
M1102,MACRO,4550,2060-09
M1102,MACRO,4700,2060-10
M1102,MACRO,5050,2060-11
M1102,MACRO,4900,2060-12
M1102,MACRO,4250,2061-01
M1102,MACRO,4400,2061-02
M1102,MACRO,4600,2061-03
M1102,MACRO,4650,2061-04
M1102,MACRO,4800,2061-05
M1102,MACRO,4750,2061-06
M1102,MACRO,4300,2061-07
M1102,MACRO,4350,2061-08
M1102,MACRO,4750,2061-09
M1102,MACRO,4900,2061-10
M1102,MACRO,5100,2061-11
M1102,MACRO,4950,2061-12
M1102,MACRO,4450,2062-01
M1102,MACRO,4600,2062-02
M1102,MACRO,4700,2062-03
M1102,MACRO,4850,2062-04
M1102,MACRO,4800,2062-05
M1102,MACRO,4900,2062-06
M1102,MACRO,4400,2062-07
M1102,MACRO,4550,2062-08
M1102,MACRO,4950,2062-09
M1102,MACRO,5050,2062-10
M1102,MACRO,5250,2062-11
M1102,MACRO,4950,2062-12
M1102,MACRO,4500,2063-01
M1102,MACRO,4600,2063-02
M1102,MACRO,4800,2063-03
M1102,MACRO,4950,2063-04
M1102,MACRO,5150,2063-05
M1102,MACRO,5250,2063-06
M1102,MACRO,4550,2063-07
M1102,MACRO,4800,2063-08
M1102,MACRO,5200,2063-09
M1102,MACRO,5350,2063-10
M1102,MACRO,5750,2063-11
M1102,MACRO,5200,2063-12
M1102,MACRO,4950,2064-01
M1102,MACRO,5150,2064-02
M1102,MACRO,5200,2064-03
M1102,MACRO,5300,2064-04
M1102,MACRO,5800,2064-05
M1102,MACRO,5500,2064-06
M1102,MACRO,5000,2064-07
M1102,MACRO,5100,2064-08
M1102,MACRO,5500,2064-09
M1102,MACRO,5800,2064-10
M1102,MACRO,6000,2064-11
M1102,MACRO,5600,2064-12
M1102,MACRO,5400,2065-01
M1102,MACRO,5350,2065-02
M1102,MACRO,5300,2065-03
M1102,MACRO,5550,2065-04
M1102,MACRO,5750,2065-05
M1102,MACRO,5800,2065-06
M1102,MACRO,5150,2065-07
M1102,MACRO,5350,2065-08
M1102,MACRO,5800,2065-09
M1102,MACRO,6000,2065-10
M1102,MACRO,6200,2065-11
M1102,MACRO,5550,2065-12
M1102,MACRO,5400,2066-01
M1102,MACRO,5600,2066-02
M1102,MACRO,5700,2066-03
M1102,MACRO,5900,2066-04
M1102,MACRO,6000,2066-05
M1102,MACRO,6000,2066-06
M1102,MACRO,5350,2066-07
M1102,MACRO,5350,2066-08
M1102,MACRO,5950,2066-09
M1102,MACRO,6200,2066-10
M1102,MACRO,6350,2066-11
M1102,MACRO,6100,2066-12
M1103,MACRO,5150,2056-04
M1103,MACRO,5300,2056-05
M1103,MACRO,5200,2056-06
M1103,MACRO,5300,2056-07
M1103,MACRO,5350,2056-08
M1103,MACRO,5250,2056-09
M1103,MACRO,4850,2056-10
M1103,MACRO,3250,2056-11
M1103,MACRO,4850,2056-12
M1103,MACRO,5050,2057-01
M1103,MACRO,5300,2057-02
M1103,MACRO,5150,2057-03
M1103,MACRO,5050,2057-04
M1103,MACRO,5250,2057-05
M1103,MACRO,5150,2057-06
M1103,MACRO,5350,2057-07
M1103,MACRO,5550,2057-08
M1103,MACRO,5500,2057-09
M1103,MACRO,4950,2057-10
M1103,MACRO,3500,2057-11
M1103,MACRO,5200,2057-12
M1103,MACRO,5450,2058-01
M1103,MACRO,5900,2058-02
M1103,MACRO,5950,2058-03
M1103,MACRO,5750,2058-04
M1103,MACRO,5700,2058-05
M1103,MACRO,5600,2058-06
M1103,MACRO,5850,2058-07
M1103,MACRO,5850,2058-08
M1103,MACRO,6000,2058-09
M1103,MACRO,5500,2058-10
M1103,MACRO,3900,2058-11
M1103,MACRO,5850,2058-12
M1103,MACRO,6000,2059-01
M1103,MACRO,6350,2059-02
M1103,MACRO,6200,2059-03
M1103,MACRO,5950,2059-04
M1103,MACRO,6150,2059-05
M1103,MACRO,6200,2059-06
M1103,MACRO,6200,2059-07
M1103,MACRO,6350,2059-08
M1103,MACRO,6300,2059-09
M1103,MACRO,5600,2059-10
M1103,MACRO,4100,2059-11
M1103,MACRO,5950,2059-12
M1103,MACRO,6300,2060-01
M1103,MACRO,6700,2060-02
M1103,MACRO,6700,2060-03
M1103,MACRO,6350,2060-04
M1103,MACRO,6550,2060-05
M1103,MACRO,6450,2060-06
M1103,MACRO,6700,2060-07
M1103,MACRO,6750,2060-08
M1103,MACRO,6700,2060-09
M1103,MACRO,6100,2060-10
M1103,MACRO,4400,2060-11
M1103,MACRO,6450,2060-12
M1103,MACRO,6750,2061-01
M1103,MACRO,7100,2061-02
M1103,MACRO,7200,2061-03
M1103,MACRO,6450,2061-04
M1103,MACRO,6450,2061-05
M1103,MACRO,6050,2061-06
M1103,MACRO,6700,2061-07
M1103,MACRO,6900,2061-08
M1103,MACRO,6950,2061-09
M1103,MACRO,6100,2061-10
M1103,MACRO,4300,2061-11
M1103,MACRO,6650,2061-12
M1103,MACRO,7050,2062-01
